play_id,game_id,season,week,home_team,away_team,posteam,defteam,play_type,pass,rush,yards_gained,epa,success,air_yards,complete_pass,interception,sack,penalty,down,ydstogo,yardline_100,qtr,half_seconds_remaining,score_differential,wp,wpa,passer_id,rusher_id,receiver_id
3957,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,7,0.5480092129437253,1,4,1,0,0,0,2,4,38,4,174,-12,0.03787027671933174,4.401281476020813e-4,00-0039150,NA,00-0039356
3985,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,20,1.2846271530725062,1,12,1,0,0,0,1,10,31,4,157,-12,0.03831040486693382,0.005396299064159393,00-0039150,NA,00-0040124
4017,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,0,-0.5029532235348597,0,11,0,0,0,0,1,10,11,4,134,-12,0.043706703931093216,-0.008590370416641235,00-0039150,NA,00-0039342
4040,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,0,-0.7045913256588392,0,11,0,0,0,0,2,10,11,4,130,-12,0.03511633351445198,-0.002994537353515625,00-0039150,NA,00-0039342
4063,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,10,2.6400014288083185,1,8,1,0,0,0,3,10,11,4,126,-12,0.032121796160936356,0.010785821825265884,00-0039150,NA,00-0034983
4093,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,1,0.6257799055601936,1,1,1,0,0,0,1,1,1,4,120,-12,0.04290761798620224,0.0203534086576731,00-0039150,NA,00-0034983
4132,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,extra_point,0,0,0,0.06857135097992784,1,NA,0,0,0,0,NA,0,15,4,118,-6,0.06326102664387534,0.0023982579477994648,NA,NA,NA
4169,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,kickoff,0,0,0,-3.4835389630752616,0,NA,0,0,0,0,NA,0,35,4,118,5,0.9343407154083252,-0.19133487343788147,NA,NA,NA
4186,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,0,-0.5422999392612837,0,4,0,0,0,0,1,10,51,4,115,-5,0.2569941580295563,-0.027802184224128723,00-0039150,NA,00-0040124
4209,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,0,-0.4624722955049947,0,-7,0,0,0,0,2,10,51,4,112,-5,0.22919197380542755,-0.0339665561914444,00-0039150,NA,00-0039342
4241,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,no_play,0,0,0,0.6136603403137997,1,NA,0,0,0,1,3,10,51,4,108,-5,0.19522541761398315,0.053801342844963074,NA,NA,NA
4268,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,0,-1.487860849010758,0,13,0,0,0,0,3,5,46,4,108,-5,0.24902676045894623,-0.0629497766494751,00-0039150,NA,00-0038840
4291,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,no_play,1,0,0,2.4053601093473844,1,NA,0,0,0,1,4,5,46,4,105,-5,0.18607698380947113,0.10653649270534515,00-0039150,NA,NA
4332,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,run,0,1,3,-0.22760481049772352,0,NA,0,0,0,0,1,10,41,4,92,-5,0.2926134765148163,0.007895052433013916,NA,00-0036555,NA
4354,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,no_play,1,0,0,-0.9091480615898035,0,NA,0,0,0,1,2,7,38,4,69,-5,0.3005085289478302,-0.0690186470746994,00-0039150,NA,00-0036555
4395,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,no_play,1,0,0,1.4724660592037253,1,NA,0,0,0,1,2,17,48,4,61,-5,0.2314898818731308,0.06862886250019073,00-0039150,NA,NA
4429,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,0,-1.666104938427452,0,8,0,0,0,1,1,10,33,4,54,-5,0.30011874437332153,-0.07204440236091614,00-0039150,NA,NA
4475,2025_02_CAR_ARI,2025,2,ARI,CAR,NA,NA,no_play,0,0,0,-0,0,NA,0,0,0,0,NA,0,NA,4,49,NA,0.2280743420124054,-0,NA,NA,NA
4463,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,0,-0.31458131433464587,0,18,0,0,0,0,2,20,43,4,49,-5,0.2280743420124054,-0.03384268283843994,00-0039150,NA,00-0034983
4502,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,no_play,1,0,0,0.3443087479681708,1,NA,0,0,0,1,3,20,43,4,43,-5,0.19423165917396545,0.030659198760986328,00-0039150,NA,00-0034983
4536,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,0,-0.9709434429532848,0,13,0,0,0,0,3,15,38,4,38,-5,0.22489085793495178,-0.05466620624065399,00-0039150,NA,00-0038840
4559,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,-8,-0.7615161383291706,0,NA,0,0,1,0,4,15,38,4,33,-5,0.1702246516942978,-0.15027926862239838,00-0039150,NA,NA
4579,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,qb_kneel,0,0,-2,0,0,NA,0,0,0,0,1,10,54,4,26,5,0.9800546169281006,NA,NA,00-0035228,NA
4601,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,4,0,5,NA,NA,NA,NA,NA
1,2025_02_CHI_DET,2025,2,DET,CHI,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,1,1800,NA,0.5462617874145508,0,NA,NA,NA
40,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,kickoff,0,0,0,0.8334443708881736,1,NA,0,0,0,1,NA,0,35,1,1800,0,0.5462617874145508,0.02631157636642456,NA,NA,NA
67,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,pass,1,0,34,2.049888341804035,1,14,1,0,0,0,1,10,60,1,1800,0,0.5725733637809753,0.07768887281417847,00-0033106,NA,00-0036963
92,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,pass,1,0,9,0.6529871752718464,1,0,1,0,0,0,1,10,26,1,1755,0,0.6502622365951538,0.02318441867828369,00-0033106,NA,00-0039065
117,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,run,0,1,6,0.09752937767188996,1,NA,0,0,0,0,2,1,17,1,1718,0,0.6734466552734375,4.647970199584961e-4,NA,00-0039139,NA
139,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,run,0,1,5,0.10479756526183337,1,NA,0,0,0,0,1,10,11,1,1678,0,0.673911452293396,-0.0017580986022949219,NA,00-0039139,NA
161,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,run,0,1,6,1.4200691850855947,1,NA,0,0,0,0,2,5,6,1,1637,0,0.6721533536911011,0.025794310564499878,NA,00-0039139,NA
184,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,extra_point,0,0,0,0.05117156607063911,1,NA,0,0,0,0,NA,0,15,1,1633,6,0.697947664255601,0.0013477969222249753,NA,NA,NA
199,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,kickoff,0,0,0,0.050879823975265026,1,NA,0,0,0,0,NA,0,35,1,1633,-7,0.30070453882217407,-0,NA,NA,NA
232,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,run,0,1,5,-0.0349263334646821,0,NA,0,0,0,0,1,10,74,1,1626,-7,0.30070453882217407,-0.0027506649494171143,NA,00-0036275,NA
254,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,pass,1,0,1,-0.5930254478007555,0,-2,1,0,0,0,2,5,69,1,1603,-7,0.29795387387275696,-0.005816757678985596,00-0039918,NA,00-0036275
279,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,pass,1,0,6,1.2783674518577754,1,6,1,0,0,0,3,4,68,1,1558,-7,0.29213711619377136,0.033282846212387085,00-0039918,NA,00-0035208
304,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,no_play,0,0,0,-0.6311122090555727,0,NA,0,0,0,1,1,10,62,1,1535,-7,0.32541996240615845,-0.022741228342056274,NA,NA,NA
328,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,run,0,1,20,1.7144665946252644,1,NA,0,0,0,0,1,15,67,1,1513,-7,0.3026787340641022,0.03788444399833679,NA,00-0036275,NA
350,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,pass,1,0,18,1.2658021616516635,1,15,1,0,0,0,1,10,47,1,1487,-7,0.34056317806243896,0.031434476375579834,00-0039918,NA,00-0034827
375,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,pass,1,0,1,-0.41752048733178526,0,-2,1,0,0,0,1,10,29,1,1461,-7,0.3719976544380188,-0.0204278826713562,00-0039918,NA,00-0034827
400,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,pass,1,0,0,-0.6371791519923136,0,2,0,0,0,0,2,9,28,1,1423,-7,0.3515697717666626,-0.022427141666412354,00-0039918,NA,00-0040236
423,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,pass,1,0,28,3.895472161588259,1,4,1,0,0,0,3,9,28,1,1418,-7,0.32914263010025024,0.12294807569558108,00-0039918,NA,00-0039919
451,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,extra_point,0,0,0,0.05117156607063911,1,NA,0,0,0,0,NA,0,15,1,1410,-1,0.4520907057958313,0.0016475067896178919,NA,NA,NA
466,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,kickoff,0,0,0,0.29414801532402635,1,NA,0,0,0,0,NA,0,35,1,1410,0,0.5462617874145508,0.006226301193237305,NA,NA,NA
496,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,pass,1,0,16,0.9794387640431523,1,16,1,0,0,0,1,10,70,1,1405,0,0.5524880886077881,0.027488350868225098,00-0033106,NA,00-0036963
521,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,pass,1,0,0,-0.5474122087471187,0,24,0,0,0,0,1,10,54,1,1368,0,0.5799764394760132,-0.017963409423828125,00-0033106,NA,00-0037240
544,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,run,0,1,4,-0.5707647998351604,0,NA,0,0,0,0,2,10,54,1,1362,0,0.5620130300521851,-0.01728445291519165,NA,00-0039139,NA
566,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,pass,1,0,0,-1.721602923469618,0,9,0,0,0,0,3,6,50,1,1326,0,0.5447285771369934,-0.04723957180976868,00-0033106,NA,00-0039065
589,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,punt,0,0,0,-0.17019459838047624,0,NA,0,0,0,0,4,6,50,1,1319,0,0.49748900532722473,0.03164815902709961,NA,NA,NA
609,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,run,0,1,1,-0.513659106567502,0,NA,0,0,0,0,1,10,90,1,1312,0,0.47086283564567566,-0.004569500684738159,NA,00-0036275,NA
645,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,run,0,1,1,-0.9466627677902579,0,NA,0,0,0,0,2,9,89,1,1280,0,0.4662933349609375,-0.029557645320892334,NA,00-0036275,NA
690,2025_02_CHI_DET,2025,2,DET,CHI,NA,NA,no_play,0,0,0,-0,0,NA,0,0,0,0,NA,0,NA,1,1254,NA,0.43673568964004517,-0,NA,NA,NA
678,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,pass,1,0,6,-0.6464996510185301,0,4,1,0,0,0,3,8,88,1,1254,0,0.43673568964004517,9.512007236480713e-4,00-0039918,NA,00-0035208
710,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,punt,0,0,0,-1.3080285412725061,0,NA,0,0,0,0,4,2,82,1,1213,0,0.43768689036369324,-0.024907201528549194,NA,NA,NA
736,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,run,0,1,3,-0.33750008465722203,0,NA,0,0,0,0,1,10,50,1,1203,0,0.587220311164856,-0.01324397325515747,NA,00-0035685,NA
770,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,no_play,1,0,NA,-0.0014983848668634892,0,NA,NA,NA,NA,NA,2,7,47,1,1160,0,0.5739763379096985,0,00-0033106,NA,NA
812,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,pass,1,0,14,1.1526377950794995,1,14,1,0,0,0,2,7,47,1,1141,0,0.5739763379096985,0.061052918434143066,00-0033106,NA,00-0032464
837,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,pass,1,0,32,2.3604947881540284,1,17,1,0,0,0,1,10,33,1,1103,0,0.6350292563438416,0.07432335615158081,00-0033106,NA,00-0036963
862,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,run,0,1,1,0.4523664870066568,1,NA,0,0,0,0,1,1,1,1,1065,0,0.7093526124954224,-0.0033991004587405893,NA,00-0035685,NA
885,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,extra_point,0,0,0,0.05117156607063911,1,NA,0,0,0,0,NA,0,15,1,1059,6,0.7059535120366818,0.0015829171301120493,NA,NA,NA
907,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,kickoff,0,0,0,0.6904968316666782,1,NA,0,0,0,0,NA,0,35,1,1059,-7,0.2924635708332062,0.024344950914382935,NA,NA,NA
935,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,pass,1,0,4,-0.20182824064977467,0,-2,1,0,0,0,1,10,64,1,1053,-7,0.3168085217475891,-0.003971457481384277,00-0039918,NA,00-0034827
965,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,run,0,1,12,1.2280589817091823,1,NA,0,0,0,0,2,6,60,1,1031,-7,0.31283706426620483,0.01891106367111206,NA,00-0036275,NA
987,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,pass,1,0,0,-0.5997616823296994,0,48,0,0,0,0,1,10,48,1,1004,-7,0.3317481279373169,-0.014787495136260986,00-0039918,NA,00-0039919
1010,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,pass,1,0,12,1.509135467465967,1,12,1,0,0,0,2,10,48,1,997,-7,0.3169606328010559,0.030355602502822876,00-0039918,NA,00-0039919
1040,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,pass,1,0,3,-0.20114452834241092,0,2,1,0,0,0,1,10,36,1,973,-7,0.3473162353038788,-0.009440183639526367,00-0039918,NA,00-0036275
1070,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,run,0,1,1,-5.525011569261551,0,NA,0,0,0,0,2,7,33,1,938,-7,0.3378760516643524,-0.09707090258598328,NA,00-0036275,NA
1108,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,run,0,1,1,-0.6208163807168603,0,NA,0,0,0,0,1,10,68,1,931,7,0.7591948509216309,-0.00769805908203125,NA,00-0039139,NA
1130,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,1,900,7,0.7514967918395996,0,NA,NA,NA
1150,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,pass,1,0,0,-0.981079678516835,0,51,0,0,0,0,2,9,67,2,900,7,0.7514967918395996,-0.03233945369720459,00-0033106,NA,00-0037240
1185,2025_02_CHI_DET,2025,2,DET,CHI,NA,NA,no_play,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,2,894,NA,0.719157338142395,0,NA,NA,NA
1173,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,pass,1,0,0,-1.4360492145642638,0,4,0,0,0,0,3,9,67,2,894,7,0.719157338142395,-0.014165937900543213,00-0033106,NA,00-0036963
1215,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,punt,0,0,0,-0.4876840291544795,0,NA,0,0,0,0,4,9,67,2,891,7,0.7049914002418518,7.926225662231445e-4,NA,NA,NA
1246,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,run,0,1,9,0.8745329948142171,1,NA,0,0,0,0,1,10,72,2,880,-7,0.29421597719192505,0.02722233533859253,NA,00-0035208,NA
1268,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,pass,1,0,0,-0.6447307337075472,0,0,0,0,0,0,2,1,63,2,853,-7,0.3214383125305176,-0.025468379259109497,00-0039918,NA,00-0040236
1291,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,run,0,1,0,-1.6942692887969315,0,NA,0,0,0,0,3,1,63,2,847,-7,0.2959699332714081,-0.022579163312911987,NA,00-0039918,NA
1313,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,run,0,1,0,-3.4947977454867214,0,NA,0,0,0,0,4,1,63,2,799,-7,0.2733907699584961,-0.06070166826248169,NA,00-0039918,NA
1335,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,pass,1,0,-2,-1.045393283944577,0,-8,1,0,0,0,1,10,37,2,794,7,0.7873108983039856,-0.018803298473358154,00-0033106,NA,00-0039139
1365,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,run,0,1,2,-0.3608722719363868,0,NA,0,0,0,0,2,12,39,2,757,7,0.7685075998306274,-0.010128021240234375,NA,00-0039139,NA
1388,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,pass,1,0,0,-1.2580079271186408,0,17,0,0,0,0,3,10,37,2,726,7,0.7583795785903931,-0.03113621473312378,00-0033106,NA,00-0036963
1411,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,field_goal,0,0,0,-3.554008735324416,0,NA,0,0,0,0,4,10,37,2,722,7,0.7272433638572693,-0.05574125051498413,NA,NA,NA
1448,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,run,0,1,7,0.32780410978011787,1,NA,0,0,0,0,1,10,55,2,717,-7,0.32849788665771484,-0.0014064610004425049,NA,00-0036275,NA
1476,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,pass,1,0,7,0.517897458281368,1,5,1,0,0,0,2,3,48,2,688,-7,0.32709142565727234,0.004656702280044556,00-0039918,NA,00-0036290
1501,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,no_play,1,0,0,-0.8125251561868936,0,NA,0,0,0,1,1,10,41,2,649,-7,0.3317481279373169,-0.01587855815887451,00-0039918,NA,00-0040735
1535,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,run,0,1,3,-0.6536003935616463,0,NA,0,0,0,0,1,20,51,2,641,-7,0.3158695697784424,-0.011294901371002197,NA,00-0036275,NA
1557,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,no_play,1,0,0,-0.8394370854366571,0,NA,0,0,0,1,2,17,48,2,614,-7,0.3045746684074402,-0.014247536659240723,00-0039918,NA,00-0039919
1625,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,pass,1,0,0,-2.9820684471633285,0,30,0,1,0,0,2,32,63,2,596,-7,0.29032713174819946,-0.04322773218154907,00-0039918,NA,00-0035208
1658,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,pass,1,0,4,-0.20447937329299748,0,-7,1,0,0,0,1,10,67,2,585,7,0.7529006004333496,0.007439553737640381,00-0033106,NA,00-0035685
1696,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,run,0,1,2,-0.5017753741703928,0,NA,0,0,0,0,2,6,63,2,555,7,0.76034015417099,-0.009778916835784912,NA,00-0035685,NA
1723,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,run,0,1,6,1.3845881628803909,1,NA,0,0,0,0,3,4,61,2,509,7,0.7505612373352051,0.02855992317199707,NA,00-0036963,NA
1745,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,run,0,1,9,0.646679020836018,1,NA,0,0,0,0,1,10,55,2,466,7,0.7791211605072021,0.024218082427978516,NA,00-0032464,NA
1767,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,run,0,1,9,0.32543108076788485,1,NA,0,0,0,0,2,1,46,2,418,7,0.8033392429351807,0.0044130682945251465,NA,00-0035685,NA
1799,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,run,0,1,18,1.0592905790545046,1,NA,0,0,0,0,1,10,37,2,374,7,0.8077523112297058,0.026455223560333252,NA,00-0035685,NA
1826,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,run,0,1,11,0.7066829210671131,1,NA,0,0,0,0,1,10,19,2,334,7,0.8342075347900391,0.014287412166595459,NA,00-0039139,NA
1853,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,pass,1,0,8,1.6916222648869734,1,2,1,0,0,0,1,8,8,2,293,7,0.8484949469566345,0.02245059609413147,00-0033106,NA,00-0036754
1879,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,extra_point,0,0,0,0.05117156607063911,1,NA,0,0,0,0,NA,0,15,2,288,13,0.870945543050766,0,NA,NA,NA
1894,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,kickoff,0,0,0,1.1852965833386406,1,NA,0,0,0,1,NA,0,35,2,288,-14,0.129054456949234,0.0217658132314682,NA,NA,NA
1935,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,pass,1,0,0,-0.5576739956159145,0,7,0,0,0,0,1,10,57,2,282,-14,0.1508202701807022,-0.012301415205001831,00-0039918,NA,00-0034827
1958,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,pass,1,0,21,1.7942241916898638,1,21,1,0,0,0,2,10,57,2,278,-14,0.13851885497570038,0.01502615213394165,00-0039918,NA,00-0039919
1983,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,pass,1,0,15,1.0234754100674763,1,12,1,0,0,0,1,10,36,2,253,-14,0.15354500710964203,0.03457711637020111,00-0039918,NA,00-0039919
2019,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,pass,1,0,8,0.6807444228907116,1,4,1,0,0,0,1,10,21,2,226,-14,0.18812212347984314,0.006828486919403076,00-0039918,NA,00-0040236
2044,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,run,0,1,-1,-0.9580671925796196,0,NA,0,0,0,0,2,2,13,2,187,-14,0.19495061039924622,-0.019915059208869934,NA,00-0040236,NA
2066,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,run,0,1,8,1.3363309061096516,1,NA,0,0,0,0,3,3,14,2,142,-14,0.17503555119037628,0.017072096467018127,NA,00-0039918,NA
2088,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,pass,1,0,6,1.433178480452625,1,6,1,0,0,0,1,6,6,2,120,-14,0.1921076476573944,0.04156136960569945,00-0039918,NA,00-0039919
2121,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,extra_point,0,0,0,0.05117156607063911,1,NA,0,0,0,0,NA,0,15,2,115,-8,0.23366901726309386,0.0026469483893719614,NA,NA,NA
2136,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,kickoff,0,0,0,-0.05976350628770888,0,NA,0,0,0,0,NA,0,35,2,115,7,0.7636840343475342,0,NA,NA,NA
2164,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,pass,1,0,8,0.11612862127367407,1,6,1,0,0,0,1,10,76,2,111,7,0.7636840343475342,0.024062693119049072,00-0033106,NA,00-0039139
2189,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,pass,1,0,10,0.6655055113951676,1,6,1,0,0,0,2,2,68,2,75,7,0.7877467274665833,0.008786380290985107,00-0033106,NA,00-0039065
2214,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,pass,1,0,12,0.7236013362416998,1,6,1,0,0,0,1,10,58,2,53,7,0.7965331077575684,0,00-0033106,NA,00-0036963
2251,2025_02_CHI_DET,2025,2,DET,CHI,NA,NA,no_play,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,2,47,NA,0.7965331077575684,0,NA,NA,NA
2239,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,pass,1,0,7,0.1848477029998321,1,3,1,0,0,0,1,10,46,2,47,7,0.7965331077575684,0.027903258800506592,00-0033106,NA,00-0039065
2271,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,pass,1,0,2,-0.5507920101226773,0,2,1,0,0,0,2,3,39,2,32,7,0.824436366558075,-0.008447408676147461,00-0033106,NA,00-0036963
2308,2025_02_CHI_DET,2025,2,DET,CHI,NA,NA,no_play,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,2,25,NA,0.8159889578819275,0,NA,NA,NA
2296,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,pass,1,0,4,0.3297772860969417,1,-1,1,0,0,0,3,1,37,2,25,7,0.8159889578819275,0.00962221622467041,00-0033106,NA,00-0039139
2333,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,pass,1,0,29,0.8395064153010026,1,27,1,0,0,0,1,10,33,2,21,7,0.8256111741065979,0.04967910051345825,00-0033106,NA,00-0040669
2410,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,pass,1,0,4,3.719522272411268,1,4,1,0,0,0,1,4,4,2,6,7,0.8752902746200562,0.011183798027070924,00-0033106,NA,00-0036963
2436,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,extra_point,0,0,0,0.05117156607063911,1,NA,0,0,0,0,NA,0,15,2,2,13,0.8864740726471271,4.848319172535698e-4,NA,NA,NA
2451,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,kickoff,0,0,0,-0.09255112896789797,0,NA,0,0,0,1,NA,0,35,2,2,-14,0.11304109543561935,-0.006271027028560638,NA,NA,NA
2485,2025_02_CHI_DET,2025,2,DET,CHI,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0,NA,0.10677006840705872,-0,NA,NA,NA
2506,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,kickoff,0,0,0,-0.24619347928091884,0,NA,0,0,0,0,NA,0,35,3,1800,-14,0.10677006840705872,-0,NA,NA,NA
2570,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,no_play,0,0,0,-0.619360233657062,0,NA,0,0,0,1,1,10,76,3,1795,-14,0.10677006840705872,-0.009403683245182037,NA,NA,NA
2594,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,run,0,1,4,-0.25436310609802604,0,NA,0,0,0,0,1,15,81,3,1795,-14,0.09736638516187668,-0.009564504027366638,NA,00-0036275,NA
2619,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,run,0,1,2,-0.2761117462068796,0,NA,0,0,0,0,2,11,77,3,1773,-14,0.08780188113451004,-0.003871522843837738,NA,00-0036275,NA
2650,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,pass,1,0,0,-1.5466885874047875,0,8,0,0,0,0,3,9,75,3,1735,-14,0.0839303582906723,-0.010833799839019775,00-0039918,NA,00-0035208
2673,2025_02_CHI_DET,2025,2,DET,CHI,CHI,DET,punt,0,0,0,0.37694068159908056,1,NA,0,0,0,0,4,9,75,3,1732,-14,0.07309655845165253,0.006368771195411682,NA,NA,NA
2699,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,pass,1,0,64,3.909698662464507,1,17,1,0,0,0,1,10,76,3,1722,14,0.9205346703529358,0.031288206577301025,00-0033106,NA,00-0037240
2736,2025_02_CHI_DET,2025,2,DET,CHI,DET,CHI,run,0,1,1,-0.47817460144869983,0,NA,0,0,0,0,1,10,12,3,1670,14,0.9518228769302368,-0.0018366575241088867,NA,00-0036963,NA
